,abundance,seed,speciation_rate,species_id,time
822,2,3,1e-05,34,50.0
823,5,3,1e-05,35,50.0
824,25,3,1e-05,36,50.0
825,2,3,1e-05,37,50.0
826,7,3,1e-05,38,50.0
827,3,3,1e-05,39,50.0
828,4,3,1e-05,40,50.0
829,8,3,1e-05,41,50.0
830,3,3,1e-05,42,50.0
831,8,3,1e-05,43,50.0
832,21,3,1e-05,44,50.0
833,6,3,1e-05,45,50.0
834,14,3,1e-05,46,50.0
835,7,3,1e-05,47,50.0
836,0,3,1e-05,0,100.0
837,5,3,1e-05,1,100.0
838,2,3,1e-05,2,100.0
839,3,3,1e-05,3,100.0
840,5,3,1e-05,4,100.0
841,3,3,1e-05,5,100.0
842,6,3,1e-05,6,100.0
843,1,3,1e-05,7,100.0
844,15,3,1e-05,8,100.0
845,3,3,1e-05,9,100.0
846,13,3,1e-05,10,100.0
847,18,3,1e-05,11,100.0
848,14,3,1e-05,12,100.0
849,29,3,1e-05,13,100.0
850,50,3,1e-05,14,100.0
851,14,3,1e-05,15,100.0
852,6,3,1e-05,16,100.0
853,20,3,1e-05,17,100.0
854,1,3,1e-05,18,100.0
855,4,3,1e-05,19,100.0
856,2,3,1e-05,20,100.0
857,55,3,1e-05,21,100.0
858,19,3,1e-05,22,100.0
859,44,3,1e-05,23,100.0
860,63,3,1e-05,24,100.0
861,25,3,1e-05,25,100.0
862,37,3,1e-05,26,100.0
863,48,3,1e-05,27,100.0
864,50,3,1e-05,28,100.0
865,8,3,1e-05,29,100.0
866,101,3,1e-05,30,100.0
867,24,3,1e-05,31,100.0
868,28,3,1e-05,32,100.0
869,36,3,1e-05,33,100.0
870,65,3,1e-05,34,100.0
871,2,3,1e-05,35,100.0
872,5,3,1e-05,36,100.0
873,8,3,1e-05,37,100.0
874,72,3,1e-05,38,100.0
875,22,3,1e-05,39,100.0
876,3,3,1e-05,40,100.0
877,55,3,1e-05,41,100.0
878,46,3,1e-05,42,100.0
879,150,3,1e-05,43,100.0
880,38,3,1e-05,44,100.0
881,145,3,1e-05,45,100.0
882,11,3,1e-05,46,100.0
883,58,3,1e-05,47,100.0
884,228,3,1e-05,48,100.0
885,15,3,1e-05,49,100.0
886,137,3,1e-05,50,100.0
887,62,3,1e-05,51,100.0
888,15,3,1e-05,52,100.0
889,107,3,1e-05,53,100.0
890,76,3,1e-05,54,100.0
891,71,3,1e-05,55,100.0
892,5,3,1e-05,56,100.0
893,104,3,1e-05,57,100.0
894,75,3,1e-05,58,100.0
895,47,3,1e-05,59,100.0
896,152,3,1e-05,60,100.0
897,17,3,1e-05,61,100.0
898,74,3,1e-05,62,100.0
899,10,3,1e-05,63,100.0
900,62,3,1e-05,64,100.0
901,385,3,1e-05,65,100.0
902,55,3,1e-05,66,100.0
903,102,3,1e-05,67,100.0
904,41,3,1e-05,68,100.0
905,5,3,1e-05,69,100.0
906,98,3,1e-05,70,100.0
907,179,3,1e-05,71,100.0
908,24,3,1e-05,72,100.0
909,24,3,1e-05,73,100.0
910,0,4,1e-06,0,0.0
911,15,4,1e-06,1,0.0
912,2,4,1e-06,2,0.0
913,39,4,1e-06,3,0.0
914,2,4,1e-06,4,0.0
915,1,4,1e-06,5,0.0
916,7,4,1e-06,6,0.0
917,14,4,1e-06,7,0.0
918,53,4,1e-06,8,0.0
919,53,4,1e-06,9,0.0
920,60,4,1e-06,10,0.0
921,218,4,1e-06,11,0.0
922,35,4,1e-06,12,0.0
923,0,4,1e-06,0,50.0
924,8,4,1e-06,1,50.0
925,4,4,1e-06,2,50.0
926,8,4,1e-06,3,50.0
927,23,4,1e-06,4,50.0
928,14,4,1e-06,5,50.0
929,5,4,1e-06,6,50.0
930,32,4,1e-06,7,50.0
931,90,4,1e-06,8,50.0
932,2,4,1e-06,9,50.0
933,36,4,1e-06,10,50.0
934,136,4,1e-06,11,50.0
935,23,4,1e-06,12,50.0
936,0,4,1e-06,0,100.0
937,84,4,1e-06,1,100.0
938,9,4,1e-06,2,100.0
939,4,4,1e-06,3,100.0
940,17,4,1e-06,4,100.0
941,10,4,1e-06,5,100.0
942,161,4,1e-06,6,100.0
943,98,4,1e-06,7,100.0
944,221,4,1e-06,8,100.0
945,22,4,1e-06,9,100.0
946,77,4,1e-06,10,100.0
947,97,4,1e-06,11,100.0
948,34,4,1e-06,12,100.0
949,332,4,1e-06,13,100.0
950,440,4,1e-06,14,100.0
951,107,4,1e-06,15,100.0
952,306,4,1e-06,16,100.0
953,1283,4,1e-06,17,100.0
954,300,4,1e-06,18,100.0
955,0,4,5e-06,0,0.0
956,8,4,5e-06,1,0.0
957,4,4,5e-06,2,0.0
958,4,4,5e-06,3,0.0
959,1,4,5e-06,4,0.0
960,6,4,5e-06,5,0.0
961,9,4,5e-06,6,0.0
962,15,4,5e-06,7,0.0
963,14,4,5e-06,8,0.0
964,1,4,5e-06,9,0.0
965,21,4,5e-06,10,0.0
966,14,4,5e-06,11,0.0
967,15,4,5e-06,12,0.0
968,2,4,5e-06,13,0.0
969,10,4,5e-06,14,0.0
970,54,4,5e-06,15,0.0
971,78,4,5e-06,16,0.0
972,39,4,5e-06,17,0.0
973,2,4,5e-06,18,0.0
974,12,4,5e-06,19,0.0
975,80,4,5e-06,20,0.0
976,7,4,5e-06,21,0.0
977,32,4,5e-06,22,0.0
978,38,4,5e-06,23,0.0
979,33,4,5e-06,24,0.0
980,0,4,5e-06,0,50.0
981,1,4,5e-06,1,50.0
982,4,4,5e-06,2,50.0
983,12,4,5e-06,3,50.0
984,6,4,5e-06,4,50.0
985,7,4,5e-06,5,50.0
986,1,4,5e-06,6,50.0
987,11,4,5e-06,7,50.0
988,5,4,5e-06,8,50.0
989,21,4,5e-06,9,50.0
990,10,4,5e-06,10,50.0
991,25,4,5e-06,11,50.0
992,8,4,5e-06,12,50.0
993,8,4,5e-06,13,50.0
994,1,4,5e-06,14,50.0
995,4,4,5e-06,15,50.0
996,8,4,5e-06,16,50.0
997,17,4,5e-06,17,50.0
998,21,4,5e-06,18,50.0
999,21,4,5e-06,19,50.0
1000,23,4,5e-06,20,50.0
1001,14,4,5e-06,21,50.0
1002,6,4,5e-06,22,50.0
1003,1,4,5e-06,23,50.0
1004,42,4,5e-06,24,50.0
1005,63,4,5e-06,25,50.0
1006,21,4,5e-06,26,50.0
1007,1,4,5e-06,27,50.0
1008,19,4,5e-06,28,50.0
1009,0,4,5e-06,0,100.0
1010,15,4,5e-06,1,100.0
1011,84,4,5e-06,2,100.0
1012,2,4,5e-06,3,100.0
1013,1,4,5e-06,4,100.0
1014,9,4,5e-06,5,100.0
1015,45,4,5e-06,6,100.0
1016,9,4,5e-06,7,100.0
1017,13,4,5e-06,8,100.0
1018,44,4,5e-06,9,100.0
1019,15,4,5e-06,10,100.0
1020,4,4,5e-06,11,100.0
1021,54,4,5e-06,12,100.0
1022,4,4,5e-06,13,100.0
1023,50,4,5e-06,14,100.0
1024,70,4,5e-06,15,100.0
1025,80,4,5e-06,16,100.0
1026,53,4,5e-06,17,100.0
1027,24,4,5e-06,18,100.0
1028,1,4,5e-06,19,100.0
1029,77,4,5e-06,20,100.0
1030,275,4,5e-06,21,100.0
1031,20,4,5e-06,22,100.0
1032,183,4,5e-06,23,100.0
1033,85,4,5e-06,24,100.0
1034,17,4,5e-06,25,100.0
1035,54,4,5e-06,26,100.0
1036,60,4,5e-06,27,100.0
1037,42,4,5e-06,28,100.0
1038,10,4,5e-06,29,100.0
1039,161,4,5e-06,30,100.0
1040,26,4,5e-06,31,100.0
1041,13,4,5e-06,32,100.0
1042,176,4,5e-06,33,100.0
1043,353,4,5e-06,34,100.0
1044,221,4,5e-06,35,100.0
1045,22,4,5e-06,36,100.0
1046,11,4,5e-06,37,100.0
1047,78,4,5e-06,38,100.0
1048,13,4,5e-06,39,100.0
1049,66,4,5e-06,40,100.0
1050,259,4,5e-06,41,100.0
1051,95,4,5e-06,42,100.0
1052,87,4,5e-06,43,100.0
1053,279,4,5e-06,44,100.0
1054,52,4,5e-06,45,100.0
1055,290,4,5e-06,46,100.0
1056,0,4,1e-05,0,0.0
1057,8,4,1e-05,1,0.0
1058,5,4,1e-05,2,0.0
1059,4,4,1e-05,3,0.0
1060,4,4,1e-05,4,0.0
1061,1,4,1e-05,5,0.0
1062,1,4,1e-05,6,0.0
1063,19,4,1e-05,7,0.0
1064,9,4,1e-05,8,0.0
1065,25,4,1e-05,9,0.0
1066,31,4,1e-05,10,0.0
1067,15,4,1e-05,11,0.0
1068,14,4,1e-05,12,0.0
1069,23,4,1e-05,13,0.0
1070,2,4,1e-05,14,0.0
1071,1,4,1e-05,15,0.0
1072,21,4,1e-05,16,0.0
1073,14,4,1e-05,17,0.0
1074,13,4,1e-05,18,0.0
1075,15,4,1e-05,19,0.0
1076,38,4,1e-05,20,0.0
1077,7,4,1e-05,21,0.0
1078,12,4,1e-05,22,0.0
1079,10,4,1e-05,23,0.0
1080,53,4,1e-05,24,0.0
1081,32,4,1e-05,25,0.0
1082,39,4,1e-05,26,0.0
1083,2,4,1e-05,27,0.0
1084,80,4,1e-05,28,0.0
1085,1,4,1e-05,29,0.0
1086,0,4,1e-05,0,50.0
1087,1,4,1e-05,1,50.0
1088,8,4,1e-05,2,50.0
1089,1,4,1e-05,3,50.0
1090,4,4,1e-05,4,50.0
1091,12,4,1e-05,5,50.0
1092,6,4,1e-05,6,50.0
1093,6,4,1e-05,7,50.0
1094,1,4,1e-05,8,50.0
1095,8,4,1e-05,9,50.0
1096,7,4,1e-05,10,50.0
1097,11,4,1e-05,11,50.0
1098,11,4,1e-05,12,50.0
1099,10,4,1e-05,13,50.0
1100,8,4,1e-05,14,50.0
1101,5,4,1e-05,15,50.0
1102,21,4,1e-05,16,50.0
1103,2,4,1e-05,17,50.0
1104,10,4,1e-05,18,50.0
1105,17,4,1e-05,19,50.0
1106,25,4,1e-05,20,50.0
1107,8,4,1e-05,21,50.0
1108,1,4,1e-05,22,50.0
1109,1,4,1e-05,23,50.0
1110,21,4,1e-05,24,50.0
1111,1,4,1e-05,25,50.0
1112,4,4,1e-05,26,50.0
1113,17,4,1e-05,27,50.0
1114,13,4,1e-05,28,50.0
1115,55,4,1e-05,29,50.0
1116,23,4,1e-05,30,50.0
1117,14,4,1e-05,31,50.0
1118,6,4,1e-05,32,50.0
1119,42,4,1e-05,33,50.0
1120,1,4,1e-05,34,50.0
1121,0,4,1e-05,0,100.0
1122,2,4,1e-05,1,100.0
1123,15,4,1e-05,2,100.0
1124,84,4,1e-05,3,100.0
1125,2,4,1e-05,4,100.0
1126,1,4,1e-05,5,100.0
1127,19,4,1e-05,6,100.0
1128,9,4,1e-05,7,100.0
1129,45,4,1e-05,8,100.0
1130,5,4,1e-05,9,100.0
1131,9,4,1e-05,10,100.0
1132,13,4,1e-05,11,100.0
1133,8,4,1e-05,12,100.0
1134,44,4,1e-05,13,100.0
1135,27,4,1e-05,14,100.0
1136,16,4,1e-05,15,100.0
1137,15,4,1e-05,16,100.0
1138,4,4,1e-05,17,100.0
1139,54,4,1e-05,18,100.0
1140,4,4,1e-05,19,100.0
1141,50,4,1e-05,20,100.0
1142,54,4,1e-05,21,100.0
1143,103,4,1e-05,22,100.0
1144,80,4,1e-05,23,100.0
1145,42,4,1e-05,24,100.0
1146,28,4,1e-05,25,100.0
1147,60,4,1e-05,26,100.0
1148,53,4,1e-05,27,100.0
1149,5,4,1e-05,28,100.0
1150,24,4,1e-05,29,100.0
1151,93,4,1e-05,30,100.0
1152,1,4,1e-05,31,100.0
1153,134,4,1e-05,32,100.0
1154,5,4,1e-05,33,100.0
1155,77,4,1e-05,34,100.0
1156,275,4,1e-05,35,100.0
1157,8,4,1e-05,36,100.0
1158,20,4,1e-05,37,100.0
1159,128,4,1e-05,38,100.0
1160,183,4,1e-05,39,100.0
1161,85,4,1e-05,40,100.0
1162,17,4,1e-05,41,100.0
1163,54,4,1e-05,42,100.0
1164,32,4,1e-05,43,100.0
1165,42,4,1e-05,44,100.0
1166,11,4,1e-05,45,100.0
1167,230,4,1e-05,46,100.0
1168,95,4,1e-05,47,100.0
1169,58,4,1e-05,48,100.0
1170,10,4,1e-05,49,100.0
1171,27,4,1e-05,50,100.0
1172,26,4,1e-05,51,100.0
1173,13,4,1e-05,52,100.0
1174,21,4,1e-05,53,100.0
1175,311,4,1e-05,54,100.0
1176,60,4,1e-05,55,100.0
1177,221,4,1e-05,56,100.0
1178,17,4,1e-05,57,100.0
1179,78,4,1e-05,58,100.0
1180,8,4,1e-05,59,100.0
1181,259,4,1e-05,60,100.0
1182,30,4,1e-05,61,100.0
1183,52,4,1e-05,62,100.0
1184,46,4,1e-05,63,100.0
1185,0,5,1e-06,0,0.0
1186,1,5,1e-06,1,0.0
1187,4,5,1e-06,2,0.0
1188,6,5,1e-06,3,0.0
1189,8,5,1e-06,4,0.0
1190,12,5,1e-06,5,0.0
1191,4,5,1e-06,6,0.0
1192,10,5,1e-06,7,0.0
1193,15,5,1e-06,8,0.0
1194,12,5,1e-06,9,0.0
1195,1,5,1e-06,10,0.0
1196,71,5,1e-06,11,0.0
1197,50,5,1e-06,12,0.0
1198,16,5,1e-06,13,0.0
1199,29,5,1e-06,14,0.0
1200,260,5,1e-06,15,0.0
1201,0,5,1e-06,0,50.0
1202,2,5,1e-06,1,50.0
1203,6,5,1e-06,2,50.0
1204,7,5,1e-06,3,50.0
1205,11,5,1e-06,4,50.0
1206,6,5,1e-06,5,50.0
1207,4,5,1e-06,6,50.0
1208,27,5,1e-06,7,50.0
1209,5,5,1e-06,8,50.0
1210,3,5,1e-06,9,50.0
1211,12,5,1e-06,10,50.0
1212,55,5,1e-06,11,50.0
1213,27,5,1e-06,12,50.0
1214,9,5,1e-06,13,50.0
1215,207,5,1e-06,14,50.0
1216,0,5,1e-06,0,100.0
1217,13,5,1e-06,1,100.0
1218,10,5,1e-06,2,100.0
1219,25,5,1e-06,3,100.0
1220,1,5,1e-06,4,100.0
1221,1,5,1e-06,5,100.0
1222,14,5,1e-06,6,100.0
1223,22,5,1e-06,7,100.0
1224,23,5,1e-06,8,100.0
1225,105,5,1e-06,9,100.0
1226,1,5,1e-06,10,100.0
1227,13,5,1e-06,11,100.0
1228,79,5,1e-06,12,100.0
1229,80,5,1e-06,13,100.0
1230,93,5,1e-06,14,100.0
1231,219,5,1e-06,15,100.0
1232,103,5,1e-06,16,100.0
1233,345,5,1e-06,17,100.0
1234,285,5,1e-06,18,100.0
1235,229,5,1e-06,19,100.0
1236,199,5,1e-06,20,100.0
1237,1742,5,1e-06,21,100.0
1238,0,5,5e-06,0,0.0
1239,1,5,5e-06,1,0.0
1240,4,5,5e-06,2,0.0
1241,1,5,5e-06,3,0.0
1242,1,5,5e-06,4,0.0
1243,4,5,5e-06,5,0.0
1244,4,5,5e-06,6,0.0
1245,6,5,5e-06,7,0.0
1246,8,5,5e-06,8,0.0
1247,3,5,5e-06,9,0.0
1248,7,5,5e-06,10,0.0
1249,12,5,5e-06,11,0.0
1250,1,5,5e-06,12,0.0
1251,17,5,5e-06,13,0.0
1252,1,5,5e-06,14,0.0
1253,26,5,5e-06,15,0.0
1254,21,5,5e-06,16,0.0
1255,29,5,5e-06,17,0.0
1256,10,5,5e-06,18,0.0
1257,8,5,5e-06,19,0.0
1258,49,5,5e-06,20,0.0
1259,35,5,5e-06,21,0.0
1260,15,5,5e-06,22,0.0
1261,77,5,5e-06,23,0.0
1262,12,5,5e-06,24,0.0
1263,8,5,5e-06,25,0.0
1264,24,5,5e-06,26,0.0
1265,50,5,5e-06,27,0.0
1266,1,5,5e-06,28,0.0
1267,19,5,5e-06,29,0.0
1268,37,5,5e-06,30,0.0
1269,5,5,5e-06,31,0.0
1270,3,5,5e-06,32,0.0
1271,0,5,5e-06,0,50.0
1272,2,5,5e-06,1,50.0
1273,6,5,5e-06,2,50.0
1274,3,5,5e-06,3,50.0
1275,3,5,5e-06,4,50.0
1276,6,5,5e-06,5,50.0
1277,7,5,5e-06,6,50.0
1278,8,5,5e-06,7,50.0
1279,4,5,5e-06,8,50.0
1280,11,5,5e-06,9,50.0
1281,1,5,5e-06,10,50.0
1282,15,5,5e-06,11,50.0
1283,8,5,5e-06,12,50.0
1284,6,5,5e-06,13,50.0
1285,25,5,5e-06,14,50.0
1286,16,5,5e-06,15,50.0
1287,4,5,5e-06,16,50.0
1288,4,5,5e-06,17,50.0
1289,4,5,5e-06,18,50.0
1290,49,5,5e-06,19,50.0
1291,27,5,5e-06,20,50.0
1292,47,5,5e-06,21,50.0
1293,5,5,5e-06,22,50.0
1294,23,5,5e-06,23,50.0
1295,18,5,5e-06,24,50.0
1296,55,5,5e-06,25,50.0
1297,2,5,5e-06,26,50.0
1298,7,5,5e-06,27,50.0
1299,11,5,5e-06,28,50.0
1300,1,5,5e-06,29,50.0
1301,3,5,5e-06,30,50.0
1302,0,5,5e-06,0,100.0
1303,3,5,5e-06,1,100.0
1304,1,5,5e-06,2,100.0
1305,1,5,5e-06,3,100.0
1306,13,5,5e-06,4,100.0
1307,4,5,5e-06,5,100.0
1308,2,5,5e-06,6,100.0
1309,2,5,5e-06,7,100.0
1310,10,5,5e-06,8,100.0
1311,25,5,5e-06,9,100.0
1312,1,5,5e-06,10,100.0
1313,103,5,5e-06,11,100.0
1314,3,5,5e-06,12,100.0
1315,29,5,5e-06,13,100.0
1316,1,5,5e-06,14,100.0
1317,45,5,5e-06,15,100.0
1318,14,5,5e-06,16,100.0
1319,22,5,5e-06,17,100.0
1320,23,5,5e-06,18,100.0
1321,16,5,5e-06,19,100.0
1322,136,5,5e-06,20,100.0
1323,105,5,5e-06,21,100.0
1324,1,5,5e-06,22,100.0
1325,49,5,5e-06,23,100.0
1326,17,5,5e-06,24,100.0
1327,21,5,5e-06,25,100.0
1328,13,5,5e-06,26,100.0
1329,89,5,5e-06,27,100.0
1330,9,5,5e-06,28,100.0
1331,40,5,5e-06,29,100.0
1332,99,5,5e-06,30,100.0
1333,8,5,5e-06,31,100.0
1334,34,5,5e-06,32,100.0
1335,193,5,5e-06,33,100.0
1336,80,5,5e-06,34,100.0
1337,130,5,5e-06,35,100.0
1338,129,5,5e-06,36,100.0
1339,431,5,5e-06,37,100.0
1340,84,5,5e-06,38,100.0
1341,317,5,5e-06,39,100.0
1342,219,5,5e-06,40,100.0
1343,99,5,5e-06,41,100.0
1344,123,5,5e-06,42,100.0
1345,283,5,5e-06,43,100.0
1346,25,5,5e-06,44,100.0
1347,101,5,5e-06,45,100.0
1348,196,5,5e-06,46,100.0
1349,2,5,5e-06,47,100.0
1350,109,5,5e-06,48,100.0
1351,42,5,5e-06,49,100.0
1352,100,5,5e-06,50,100.0
1353,0,5,1e-05,0,0.0
1354,1,5,1e-05,1,0.0
1355,4,5,1e-05,2,0.0
1356,1,5,1e-05,3,0.0
1357,1,5,1e-05,4,0.0
1358,1,5,1e-05,5,0.0
1359,4,5,1e-05,6,0.0
1360,4,5,1e-05,7,0.0
1361,6,5,1e-05,8,0.0
1362,8,5,1e-05,9,0.0
1363,2,5,1e-05,10,0.0
1364,3,5,1e-05,11,0.0
1365,7,5,1e-05,12,0.0
1366,12,5,1e-05,13,0.0
1367,37,5,1e-05,14,0.0
1368,15,5,1e-05,15,0.0
1369,1,5,1e-05,16,0.0
1370,17,5,1e-05,17,0.0
1371,1,5,1e-05,18,0.0
1372,26,5,1e-05,19,0.0
1373,21,5,1e-05,20,0.0
1374,77,5,1e-05,21,0.0
1375,29,5,1e-05,22,0.0
1376,10,5,1e-05,23,0.0
1377,8,5,1e-05,24,0.0
1378,49,5,1e-05,25,0.0
1379,35,5,1e-05,26,0.0
1380,12,5,1e-05,27,0.0
1381,8,5,1e-05,28,0.0
1382,24,5,1e-05,29,0.0
1383,50,5,1e-05,30,0.0
1384,5,5,1e-05,31,0.0
1385,1,5,1e-05,32,0.0
1386,19,5,1e-05,33,0.0
1387,0,5,1e-05,0,50.0
1388,2,5,1e-05,1,50.0
1389,2,5,1e-05,2,50.0
1390,6,5,1e-05,3,50.0
1391,3,5,1e-05,4,50.0
1392,7,5,1e-05,5,50.0
1393,3,5,1e-05,6,50.0
1394,6,5,1e-05,7,50.0
1395,7,5,1e-05,8,50.0
1396,2,5,1e-05,9,50.0
1397,8,5,1e-05,10,50.0
1398,4,5,1e-05,11,50.0
1399,11,5,1e-05,12,50.0
1400,6,5,1e-05,13,50.0
1401,27,5,1e-05,14,50.0
1402,1,5,1e-05,15,50.0
1403,15,5,1e-05,16,50.0
1404,8,5,1e-05,17,50.0
1405,6,5,1e-05,18,50.0
1406,25,5,1e-05,19,50.0
1407,45,5,1e-05,20,50.0
1408,16,5,1e-05,21,50.0
1409,4,5,1e-05,22,50.0
1410,4,5,1e-05,23,50.0
1411,4,5,1e-05,24,50.0
1412,49,5,1e-05,25,50.0
1413,3,5,1e-05,26,50.0
1414,23,5,1e-05,27,50.0
1415,18,5,1e-05,28,50.0
1416,48,5,1e-05,29,50.0
1417,1,5,1e-05,30,50.0
1418,7,5,1e-05,31,50.0
1419,2,5,1e-05,32,50.0
1420,3,5,1e-05,33,50.0
1421,5,5,1e-05,34,50.0
1422,0,5,1e-05,0,100.0
1423,2,5,1e-05,1,100.0
1424,2,5,1e-05,2,100.0
1425,3,5,1e-05,3,100.0
1426,1,5,1e-05,4,100.0
1427,1,5,1e-05,5,100.0
1428,1,5,1e-05,6,100.0
1429,1,5,1e-05,7,100.0
1430,13,5,1e-05,8,100.0
1431,27,5,1e-05,9,100.0
1432,7,5,1e-05,10,100.0
1433,6,5,1e-05,11,100.0
1434,4,5,1e-05,12,100.0
1435,2,5,1e-05,13,100.0
1436,5,5,1e-05,14,100.0
1437,2,5,1e-05,15,100.0
1438,13,5,1e-05,16,100.0
1439,4,5,1e-05,17,100.0
1440,10,5,1e-05,18,100.0
1441,11,5,1e-05,19,100.0
1442,12,5,1e-05,20,100.0
1443,25,5,1e-05,21,100.0
1444,1,5,1e-05,22,100.0
1445,103,5,1e-05,23,100.0
1446,19,5,1e-05,24,100.0
1447,3,5,1e-05,25,100.0
1448,14,5,1e-05,26,100.0
1449,29,5,1e-05,27,100.0
1450,1,5,1e-05,28,100.0
1451,43,5,1e-05,29,100.0
1452,14,5,1e-05,30,100.0
1453,22,5,1e-05,31,100.0
1454,38,5,1e-05,32,100.0
1455,57,5,1e-05,33,100.0
1456,23,5,1e-05,34,100.0
1457,16,5,1e-05,35,100.0
1458,136,5,1e-05,36,100.0
1459,105,5,1e-05,37,100.0
1460,101,5,1e-05,38,100.0
1461,84,5,1e-05,39,100.0
1462,49,5,1e-05,40,100.0
1463,17,5,1e-05,41,100.0
1464,4,5,1e-05,42,100.0
1465,21,5,1e-05,43,100.0
1466,13,5,1e-05,44,100.0
1467,76,5,1e-05,45,100.0
1468,5,5,1e-05,46,100.0
1469,40,5,1e-05,47,100.0
1470,99,5,1e-05,48,100.0
1471,2,5,1e-05,49,100.0
1472,310,5,1e-05,50,100.0
1473,34,5,1e-05,51,100.0
1474,193,5,1e-05,52,100.0
1475,80,5,1e-05,53,100.0
1476,130,5,1e-05,54,100.0
1477,129,5,1e-05,55,100.0
1478,419,5,1e-05,56,100.0
1479,181,5,1e-05,57,100.0
1480,94,5,1e-05,58,100.0
1481,123,5,1e-05,59,100.0
1482,269,5,1e-05,60,100.0
1483,11,5,1e-05,61,100.0
1484,101,5,1e-05,62,100.0
1485,25,5,1e-05,63,100.0
1486,31,5,1e-05,64,100.0
1487,177,5,1e-05,65,100.0
1488,8,5,1e-05,66,100.0
1489,0,6,1e-06,0,0.0
1490,4,6,1e-06,1,0.0
1491,1,6,1e-06,2,0.0
1492,2,6,1e-06,3,0.0
1493,3,6,1e-06,4,0.0
1494,1,6,1e-06,5,0.0
1495,4,6,1e-06,6,0.0
1496,40,6,1e-06,7,0.0
1497,17,6,1e-06,8,0.0
1498,47,6,1e-06,9,0.0
1499,3,6,1e-06,10,0.0
1500,51,6,1e-06,11,0.0
1501,258,6,1e-06,12,0.0
1502,68,6,1e-06,13,0.0
1503,0,6,1e-06,0,50.0
1504,35,6,1e-06,1,50.0
1505,1,6,1e-06,2,50.0
1506,6,6,1e-06,3,50.0
1507,2,6,1e-06,4,50.0
1508,4,6,1e-06,5,50.0
1509,4,6,1e-06,6,50.0
1510,10,6,1e-06,7,50.0
1511,3,6,1e-06,8,50.0
1512,63,6,1e-06,9,50.0
1513,4,6,1e-06,10,50.0
1514,5,6,1e-06,11,50.0
1515,32,6,1e-06,12,50.0
1516,159,6,1e-06,13,50.0
1517,53,6,1e-06,14,50.0
1518,0,6,1e-06,0,100.0
1519,12,6,1e-06,1,100.0
1520,4,6,1e-06,2,100.0
1521,14,6,1e-06,3,100.0
1522,3,6,1e-06,4,100.0
1523,21,6,1e-06,5,100.0
1524,4,6,1e-06,6,100.0
1525,13,6,1e-06,7,100.0
1526,40,6,1e-06,8,100.0
1527,72,6,1e-06,9,100.0
1528,56,6,1e-06,10,100.0
1529,111,6,1e-06,11,100.0
1530,56,6,1e-06,12,100.0
1531,21,6,1e-06,13,100.0
1532,265,6,1e-06,14,100.0
1533,89,6,1e-06,15,100.0
1534,382,6,1e-06,16,100.0
1535,105,6,1e-06,17,100.0
1536,89,6,1e-06,18,100.0
1537,395,6,1e-06,19,100.0
1538,1417,6,1e-06,20,100.0
1539,433,6,1e-06,21,100.0
1540,0,6,5e-06,0,0.0
1541,4,6,5e-06,1,0.0
1542,2,6,5e-06,2,0.0
1543,1,6,5e-06,3,0.0
1544,1,6,5e-06,4,0.0
1545,9,6,5e-06,5,0.0
1546,5,6,5e-06,6,0.0
1547,2,6,5e-06,7,0.0
1548,2,6,5e-06,8,0.0
1549,2,6,5e-06,9,0.0
1550,80,6,5e-06,10,0.0
1551,25,6,5e-06,11,0.0
1552,19,6,5e-06,12,0.0
1553,3,6,5e-06,13,0.0
1554,1,6,5e-06,14,0.0
1555,36,6,5e-06,15,0.0
1556,4,6,5e-06,16,0.0
1557,39,6,5e-06,17,0.0
1558,17,6,5e-06,18,0.0
1559,2,6,5e-06,19,0.0
1560,26,6,5e-06,20,0.0
1561,21,6,5e-06,21,0.0
1562,17,6,5e-06,22,0.0
1563,32,6,5e-06,23,0.0
1564,53,6,5e-06,24,0.0
1565,88,6,5e-06,25,0.0
1566,1,6,5e-06,26,0.0
1567,7,6,5e-06,27,0.0
1568,0,6,5e-06,0,50.0
1569,2,6,5e-06,1,50.0
1570,7,6,5e-06,2,50.0
1571,35,6,5e-06,3,50.0
1572,2,6,5e-06,4,50.0
1573,11,6,5e-06,5,50.0
1574,1,6,5e-06,6,50.0
1575,3,6,5e-06,7,50.0
1576,6,6,5e-06,8,50.0
1577,15,6,5e-06,9,50.0
1578,12,6,5e-06,10,50.0
1579,14,6,5e-06,11,50.0
1580,2,6,5e-06,12,50.0
1581,1,6,5e-06,13,50.0
1582,2,6,5e-06,14,50.0
1583,4,6,5e-06,15,50.0
1584,61,6,5e-06,16,50.0
1585,4,6,5e-06,17,50.0
1586,3,6,5e-06,18,50.0
1587,3,6,5e-06,19,50.0
1588,21,6,5e-06,20,50.0
1589,41,6,5e-06,21,50.0
1590,18,6,5e-06,22,50.0
1591,31,6,5e-06,23,50.0
1592,27,6,5e-06,24,50.0
1593,48,6,5e-06,25,50.0
1594,2,6,5e-06,26,50.0
1595,5,6,5e-06,27,50.0
1596,0,6,5e-06,0,100.0
1597,1,6,5e-06,1,100.0
1598,1,6,5e-06,2,100.0
1599,12,6,5e-06,3,100.0
1600,17,6,5e-06,4,100.0
1601,7,6,5e-06,5,100.0
1602,4,6,5e-06,6,100.0
1603,14,6,5e-06,7,100.0
1604,3,6,5e-06,8,100.0
1605,30,6,5e-06,9,100.0
1606,18,6,5e-06,10,100.0
1607,42,6,5e-06,11,100.0
